Model,Dataset,Method,Weight,Label,Step,Percentile,AUROC,PRC,Precision,Recall,F1 score,Accuracy,Sensitivity,Specificity,Random Seed,Date
ganomaly.GANomaly,material,fm_2,paper,0,7437,1.1995147883892059,0.9372979961215255,0.9327872714952244,0.6693548387096774,0.9120879120879121,0.772093023255814,0.7666666666666667,0.9120879120879121,0.6554621848739496,652016,Tue Mar 10 20:40:40 2020
ganomaly.GANomaly,material,fm_2,paper,0,7437,1.205426528453827,0.9372979961215255,0.9327872714952244,0.6721311475409836,0.9010989010989011,0.7699530516431925,0.7666666666666667,0.9010989010989011,0.6638655462184874,652016,Tue Mar 10 20:40:40 2020
ganomaly.GANomaly,material,fm_2,paper,0,7437,1.216255592107773,0.9372979961215255,0.9327872714952244,0.6833333333333333,0.9010989010989011,0.7772511848341231,0.7761904761904762,0.9010989010989011,0.680672268907563,652016,Tue Mar 10 20:40:40 2020
ganomaly.GANomaly,material,fm_2,paper,0,7437,1.2266716527938843,0.9372979961215255,0.9327872714952244,0.6949152542372882,0.9010989010989011,0.7846889952153111,0.7857142857142857,0.9010989010989011,0.6974789915966386,652016,Tue Mar 10 20:40:40 2020
ganomaly.GANomaly,material,fm_2,paper,0,7437,1.2417716026306151,0.9372979961215255,0.9327872714952244,0.7043478260869566,0.8901098901098901,0.7864077669902914,0.7904761904761904,0.8901098901098901,0.7142857142857143,652016,Tue Mar 10 20:40:40 2020
ganomaly.GANomaly,material,fm_2,paper,0,7437,1.2439059877395628,0.9372979961215255,0.9327872714952244,0.7168141592920354,0.8901098901098901,0.7941176470588236,0.8,0.8901098901098901,0.7310924369747899,652016,Tue Mar 10 20:40:40 2020
ganomaly.GANomaly,material,l1,paper,0,7437,1.8356541550159455,0.9541970634407609,0.94727903596814,0.6640625,0.9340659340659341,0.776255707762557,0.7666666666666667,0.9340659340659341,0.6386554621848739,652016,Tue Mar 10 20:40:41 2020
ganomaly.GANomaly,material,l1,paper,0,7437,1.8601081371307373,0.9541970634407609,0.94727903596814,0.6746031746031746,0.9340659340659341,0.7834101382488479,0.7761904761904762,0.9340659340659341,0.6554621848739496,652016,Tue Mar 10 20:40:41 2020
ganomaly.GANomaly,material,l1,paper,0,7437,1.874203931093216,0.9541970634407609,0.94727903596814,0.6854838709677419,0.9340659340659341,0.7906976744186046,0.7857142857142857,0.9340659340659341,0.6722689075630253,652016,Tue Mar 10 20:40:41 2020
ganomaly.GANomaly,material,l1,paper,0,7437,1.892797827720642,0.9541970634407609,0.94727903596814,0.6967213114754098,0.9340659340659341,0.7981220657276995,0.7952380952380952,0.9340659340659341,0.6890756302521008,652016,Tue Mar 10 20:40:41 2020
ganomaly.GANomaly,material,l1,paper,0,7437,1.952508407831192,0.9541970634407609,0.94727903596814,0.7083333333333334,0.9340659340659341,0.8056872037914693,0.8047619047619048,0.9340659340659341,0.7058823529411765,652016,Tue Mar 10 20:40:41 2020
ganomaly.GANomaly,material,l1,paper,0,7437,1.9660240745544433,0.9541970634407609,0.94727903596814,0.7203389830508474,0.9340659340659341,0.8133971291866028,0.8142857142857143,0.9340659340659341,0.7226890756302521,652016,Tue Mar 10 20:40:41 2020
ganomaly.GANomaly,material,l1,paper,0,7437,1.980088233947754,0.9541970634407609,0.94727903596814,0.7391304347826086,0.9340659340659341,0.8252427184466019,0.8285714285714286,0.9340659340659341,0.7478991596638656,652016,Tue Mar 10 20:40:41 2020
ganomaly.GANomaly,material,l1,paper,0,7437,2.0139778327941893,0.9541970634407609,0.94727903596814,0.7522123893805309,0.9340659340659341,0.8333333333333334,0.8380952380952381,0.9340659340659341,0.7647058823529411,652016,Tue Mar 10 20:40:41 2020
ganomaly.GANomaly,material,l2,paper,0,7437,0.4547959324717522,0.9396989565056791,0.9403456946315646,0.65625,0.9230769230769231,0.767123287671233,0.7571428571428571,0.9230769230769231,0.6302521008403361,652016,Tue Mar 10 20:40:42 2020
ganomaly.GANomaly,material,l2,paper,0,7437,0.45827927589416506,0.9396989565056791,0.9403456946315646,0.6666666666666666,0.9230769230769231,0.7741935483870968,0.7666666666666667,0.9230769230769231,0.6470588235294118,652016,Tue Mar 10 20:40:42 2020
ganomaly.GANomaly,material,l2,paper,0,7437,0.460797566473484,0.9396989565056791,0.9403456946315646,0.6774193548387096,0.9230769230769231,0.7813953488372093,0.7761904761904762,0.9230769230769231,0.6638655462184874,652016,Tue Mar 10 20:40:42 2020
ganomaly.GANomaly,material,l2,paper,0,7437,0.46252132415771485,0.9396989565056791,0.9403456946315646,0.6885245901639344,0.9230769230769231,0.7887323943661971,0.7857142857142857,0.9230769230769231,0.680672268907563,652016,Tue Mar 10 20:40:42 2020
ganomaly.GANomaly,material,l2,paper,0,7437,0.4656874451041222,0.9396989565056791,0.9403456946315646,0.7,0.9230769230769231,0.7962085308056872,0.7952380952380952,0.9230769230769231,0.6974789915966386,652016,Tue Mar 10 20:40:42 2020
ganomaly.GANomaly,material,l2,paper,0,7437,0.47042136430740356,0.9396989565056791,0.9403456946315646,0.711864406779661,0.9230769230769231,0.8038277511961721,0.8047619047619048,0.9230769230769231,0.7142857142857143,652016,Tue Mar 10 20:40:42 2020
ganomaly.GANomaly,material,l2,paper,0,7437,0.47706400901079177,0.9396989565056791,0.9403456946315646,0.7304347826086957,0.9230769230769231,0.8155339805825244,0.819047619047619,0.9230769230769231,0.7394957983193278,652016,Tue Mar 10 20:40:42 2020
ganomaly.GANomaly,material,l2,paper,0,7437,0.48042730093002317,0.9396989565056791,0.9403456946315646,0.7433628318584071,0.9230769230769231,0.8235294117647058,0.8285714285714286,0.9230769230769231,0.7563025210084033,652016,Tue Mar 10 20:40:42 2020
ganomaly.GANomaly,material,cs,paper,0,7437,0.9672189873456956,0.43198817988733956,0.4798267574829235,0.3671875,0.5164835164835165,0.4292237442922375,0.40476190476190477,0.5164835164835165,0.31932773109243695,652016,Tue Mar 10 20:40:42 2020
ganomaly.GANomaly,material,cs,paper,0,7437,0.967358136177063,0.43198817988733956,0.4798267574829235,0.373015873015873,0.5164835164835165,0.43317972350230416,0.4142857142857143,0.5164835164835165,0.33613445378151263,652016,Tue Mar 10 20:40:42 2020
ganomaly.GANomaly,material,cs,paper,0,7437,0.9674289244413377,0.43198817988733956,0.4798267574829235,0.3790322580645161,0.5164835164835165,0.4372093023255814,0.4238095238095238,0.5164835164835165,0.35294117647058826,652016,Tue Mar 10 20:40:42 2020
ganomaly.GANomaly,material,cs,paper,0,7437,0.9674627077579497,0.43198817988733956,0.4798267574829235,0.38524590163934425,0.5164835164835165,0.44131455399061037,0.43333333333333335,0.5164835164835165,0.3697478991596639,652016,Tue Mar 10 20:40:42 2020
ganomaly.GANomaly,material,cs,paper,0,7437,0.9675235736370086,0.43198817988733956,0.4798267574829235,0.39166666666666666,0.5164835164835165,0.44549763033175355,0.44285714285714284,0.5164835164835165,0.3865546218487395,652016,Tue Mar 10 20:40:42 2020
ganomaly.GANomaly,material,cs,paper,0,7437,0.9675668478012085,0.43198817988733956,0.4798267574829235,0.3898305084745763,0.5054945054945055,0.4401913875598086,0.44285714285714284,0.5054945054945055,0.3949579831932773,652016,Tue Mar 10 20:40:42 2020
ganomaly.GANomaly,material,cs,paper,0,7437,0.9676211655139924,0.43198817988733956,0.4798267574829235,0.3826086956521739,0.4835164835164835,0.42718446601941745,0.4380952380952381,0.4835164835164835,0.40336134453781514,652016,Tue Mar 10 20:40:42 2020
ganomaly.GANomaly,material,cs,paper,0,7437,0.9676478600502014,0.43198817988733956,0.4798267574829235,0.3893805309734513,0.4835164835164835,0.4313725490196078,0.44761904761904764,0.4835164835164835,0.42016806722689076,652016,Tue Mar 10 20:40:42 2020
